,DATE,RATE
1070,2002-04-10,4.0
1071,2002-04-11,4.0
1072,2002-04-12,4.0
1073,2002-04-13,4.0
1074,2002-04-14,4.0
1075,2002-04-15,4.0
1076,2002-04-16,4.0
1077,2002-04-17,4.0
1078,2002-04-18,4.0
1079,2002-04-19,4.0
1080,2002-04-20,4.0
1081,2002-04-21,4.0
1082,2002-04-22,4.0
1083,2002-04-23,4.0
1084,2002-04-24,4.0
1085,2002-04-25,4.0
1086,2002-04-26,4.0
1087,2002-04-27,4.0
1088,2002-04-28,4.0
1089,2002-04-29,4.0
1090,2002-04-30,4.0
1091,2002-05-01,4.0
1092,2002-05-02,4.0
1093,2002-05-03,4.0
1094,2002-05-04,4.0
1095,2002-05-05,4.0
1096,2002-05-06,4.0
1097,2002-05-07,4.25
1098,2002-05-08,4.25
1099,2002-05-09,4.25
1100,2002-05-10,4.25
1101,2002-05-11,4.25
1102,2002-05-12,4.25
1103,2002-05-13,4.25
1104,2002-05-14,4.25
1105,2002-05-15,4.25
1106,2002-05-16,4.25
1107,2002-05-17,4.25
1108,2002-05-18,4.25
1109,2002-05-19,4.25
1110,2002-05-20,4.25
1111,2002-05-21,4.25
1112,2002-05-22,4.25
1113,2002-05-23,4.25
1114,2002-05-24,4.25
1115,2002-05-25,4.25
1116,2002-05-26,4.25
1117,2002-05-27,4.25
1118,2002-05-28,4.25
1119,2002-05-29,4.25
1120,2002-05-30,4.25
1121,2002-05-31,4.25
1122,2002-06-01,4.25
1123,2002-06-02,4.25
1124,2002-06-03,4.25
1125,2002-06-04,4.25
1126,2002-06-05,4.25
1127,2002-06-06,4.25
1128,2002-06-07,4.25
1129,2002-06-08,4.25
1130,2002-06-09,4.25
1131,2002-06-10,4.25
1132,2002-06-11,4.25
1133,2002-06-12,4.25
1134,2002-06-13,4.25
1135,2002-06-14,4.25
1136,2002-06-15,4.25
1137,2002-06-16,4.25
1138,2002-06-17,4.25
1139,2002-06-18,4.25
1140,2002-06-19,4.25
1141,2002-06-20,4.25
1142,2002-06-21,4.25
1143,2002-06-22,4.25
1144,2002-06-23,4.25
1145,2002-06-24,4.25
1146,2002-06-25,4.25
1147,2002-06-26,4.25
1148,2002-06-27,4.25
1149,2002-06-28,4.25
1150,2002-06-29,4.25
1151,2002-06-30,4.25
1152,2002-07-01,4.25
1153,2002-07-02,4.25
1154,2002-07-03,4.25
1155,2002-07-04,4.25
1156,2002-07-05,4.25
1157,2002-07-06,4.25
1158,2002-07-07,4.25
1159,2002-07-08,4.25
1160,2002-07-09,4.25
1161,2002-07-10,4.25
1162,2002-07-11,4.25
1163,2002-07-12,4.25
1164,2002-07-13,4.25
1165,2002-07-14,4.25
1166,2002-07-15,4.25
1167,2002-07-16,4.25
1168,2002-07-17,4.25
1169,2002-07-18,4.25
1170,2002-07-19,4.25
1171,2002-07-20,4.25
1172,2002-07-21,4.25
1173,2002-07-22,4.25
1174,2002-07-23,4.25
1175,2002-07-24,4.25
1176,2002-07-25,4.25
1177,2002-07-26,4.25
1178,2002-07-27,4.25
1179,2002-07-28,4.25
1180,2002-07-29,4.25
1181,2002-07-30,4.25
1182,2002-07-31,4.25
1183,2002-08-01,4.25
1184,2002-08-02,4.25
1185,2002-08-03,4.25
1186,2002-08-04,4.25
1187,2002-08-05,4.25
1188,2002-08-06,4.25
1189,2002-08-07,4.25
1190,2002-08-08,4.25
1191,2002-08-09,4.25
1192,2002-08-10,4.25
1193,2002-08-11,4.25
1194,2002-08-12,4.25
1195,2002-08-13,4.25
1196,2002-08-14,4.25
1197,2002-08-15,4.25
1198,2002-08-16,4.25
1199,2002-08-17,4.25
1200,2002-08-18,4.25
1201,2002-08-19,4.25
1202,2002-08-20,4.25
1203,2002-08-21,4.25
1204,2002-08-22,4.25
1205,2002-08-23,4.25
1206,2002-08-24,4.25
1207,2002-08-25,4.25
1208,2002-08-26,4.25
1209,2002-08-27,4.25
1210,2002-08-28,4.25
1211,2002-08-29,4.25
1212,2002-08-30,4.25
1213,2002-08-31,4.25
1214,2002-09-01,4.25
1215,2002-09-02,4.25
1216,2002-09-03,4.25
1217,2002-09-04,4.25
1218,2002-09-05,4.25
1219,2002-09-06,4.25
1220,2002-09-07,4.25
1221,2002-09-08,4.25
1222,2002-09-09,4.25
1223,2002-09-10,4.25
1224,2002-09-11,4.25
1225,2002-09-12,4.25
1226,2002-09-13,4.25
1227,2002-09-14,4.25
1228,2002-09-15,4.25
1229,2002-09-16,4.25
1230,2002-09-17,4.25
1231,2002-09-18,4.25
1232,2002-09-19,4.25
1233,2002-09-20,4.25
1234,2002-09-21,4.25
1235,2002-09-22,4.25
1236,2002-09-23,4.25
1237,2002-09-24,4.25
1238,2002-09-25,4.25
1239,2002-09-26,4.25
1240,2002-09-27,4.25
1241,2002-09-28,4.25
1242,2002-09-29,4.25
1243,2002-09-30,4.25
1244,2002-10-01,4.25
1245,2002-10-02,4.25
1246,2002-10-03,4.25
1247,2002-10-04,4.25
1248,2002-10-05,4.25
1249,2002-10-06,4.25
1250,2002-10-07,4.25
1251,2002-10-08,4.25
1252,2002-10-09,4.25
1253,2002-10-10,4.25
1254,2002-10-11,4.25
1255,2002-10-12,4.25
1256,2002-10-13,4.25
1257,2002-10-14,4.25
1258,2002-10-15,4.25
1259,2002-10-16,4.25
1260,2002-10-17,4.25
1261,2002-10-18,4.25
1262,2002-10-19,4.25
1263,2002-10-20,4.25
1264,2002-10-21,4.25
1265,2002-10-22,4.25
1266,2002-10-23,4.25
1267,2002-10-24,4.25
1268,2002-10-25,4.25
1269,2002-10-26,4.25
1270,2002-10-27,4.25
1271,2002-10-28,4.25
1272,2002-10-29,4.25
1273,2002-10-30,4.25
1274,2002-10-31,4.25
1275,2002-11-01,4.25
1276,2002-11-02,4.25
1277,2002-11-03,4.25
1278,2002-11-04,4.25
1279,2002-11-05,4.25
1280,2002-11-06,4.25
1281,2002-11-07,4.25
1282,2002-11-08,4.25
1283,2002-11-09,4.25
1284,2002-11-10,4.25
1285,2002-11-11,4.25
1286,2002-11-12,4.25
1287,2002-11-13,4.25
1288,2002-11-14,4.25
1289,2002-11-15,4.25
1290,2002-11-16,4.25
1291,2002-11-17,4.25
1292,2002-11-18,4.25
1293,2002-11-19,4.25
1294,2002-11-20,4.25
1295,2002-11-21,4.25
1296,2002-11-22,4.25
1297,2002-11-23,4.25
1298,2002-11-24,4.25
1299,2002-11-25,4.25
1300,2002-11-26,4.25
1301,2002-11-27,4.25
1302,2002-11-28,4.25
1303,2002-11-29,4.25
1304,2002-11-30,4.25
1305,2002-12-01,4.25
1306,2002-12-02,4.25
1307,2002-12-03,4.25
1308,2002-12-04,4.25
1309,2002-12-05,4.25
1310,2002-12-06,4.25
1311,2002-12-07,4.25
1312,2002-12-08,4.25
1313,2002-12-09,4.25
1314,2002-12-10,4.25
1315,2002-12-11,4.25
1316,2002-12-12,4.25
1317,2002-12-13,4.25
1318,2002-12-14,4.25
1319,2002-12-15,4.25
1320,2002-12-16,4.25
1321,2002-12-17,4.25
1322,2002-12-18,4.25
1323,2002-12-19,4.25
1324,2002-12-20,4.25
1325,2002-12-21,4.25
1326,2002-12-22,4.25
1327,2002-12-23,4.25
1328,2002-12-24,4.25
1329,2002-12-25,4.25
1330,2002-12-26,4.25
1331,2002-12-27,4.25
1332,2002-12-28,4.25
1333,2002-12-29,4.25
1334,2002-12-30,4.25
1335,2002-12-31,4.25
1336,2003-01-01,4.25
1337,2003-01-02,4.25
1338,2003-01-03,4.25
1339,2003-01-04,4.25
1340,2003-01-05,4.25
1341,2003-01-06,4.25
1342,2003-01-07,4.25
1343,2003-01-08,4.25
1344,2003-01-09,4.25
1345,2003-01-10,4.25
1346,2003-01-11,4.25
1347,2003-01-12,4.25
1348,2003-01-13,4.25
1349,2003-01-14,4.25
1350,2003-01-15,4.25
1351,2003-01-16,4.25
1352,2003-01-17,4.25
1353,2003-01-18,4.25
1354,2003-01-19,4.25
1355,2003-01-20,4.25
1356,2003-01-21,4.25
1357,2003-01-22,4.25
1358,2003-01-23,4.25
1359,2003-01-24,4.25
1360,2003-01-25,4.25
1361,2003-01-26,4.25
1362,2003-01-27,4.25
1363,2003-01-28,4.25
1364,2003-01-29,4.25
1365,2003-01-30,4.25
1366,2003-01-31,4.25
1367,2003-02-01,4.25
1368,2003-02-02,4.25
1369,2003-02-03,4.25
1370,2003-02-04,4.25
1371,2003-02-05,4.25
1372,2003-02-06,4.25
1373,2003-02-07,4.25
1374,2003-02-08,4.25
1375,2003-02-09,4.25
1376,2003-02-10,4.25
1377,2003-02-11,4.25
1378,2003-02-12,4.25
1379,2003-02-13,4.25
1380,2003-02-14,4.25
1381,2003-02-15,4.25
1382,2003-02-16,4.25
1383,2003-02-17,4.25
1384,2003-02-18,4.25
1385,2003-02-19,4.25
1386,2003-02-20,4.25
1387,2003-02-21,4.25
1388,2003-02-22,4.25
1389,2003-02-23,4.25
1390,2003-02-24,4.25
1391,2003-02-25,4.25
1392,2003-02-26,4.25
1393,2003-02-27,4.25
1394,2003-02-28,4.25
1395,2003-03-01,4.25
1396,2003-03-02,4.25
1397,2003-03-03,4.25
1398,2003-03-04,4.25
1399,2003-03-05,4.25
1400,2003-03-06,4.25
1401,2003-03-07,4.25
1402,2003-03-08,4.25
1403,2003-03-09,4.25
1404,2003-03-10,4.25
1405,2003-03-11,4.25
1406,2003-03-12,4.25
1407,2003-03-13,4.25
1408,2003-03-14,4.25
1409,2003-03-15,4.25
1410,2003-03-16,4.25
1411,2003-03-17,4.25
1412,2003-03-18,4.25
1413,2003-03-19,4.25
1414,2003-03-20,4.25
1415,2003-03-21,4.25
1416,2003-03-22,4.25
1417,2003-03-23,4.25
1418,2003-03-24,4.25
1419,2003-03-25,4.25
1420,2003-03-26,4.25
1421,2003-03-27,4.25
1422,2003-03-28,4.25
1423,2003-03-29,4.25
1424,2003-03-30,4.25
1425,2003-03-31,4.25
1426,2003-04-01,4.25
1427,2003-04-02,4.25
1428,2003-04-03,4.25
1429,2003-04-04,4.25
1430,2003-04-05,4.25
1431,2003-04-06,4.25
1432,2003-04-07,4.25
1433,2003-04-08,4.25
1434,2003-04-09,4.25
1435,2003-04-10,4.25
1436,2003-04-11,4.25
1437,2003-04-12,4.25
1438,2003-04-13,4.25
1439,2003-04-14,4.25
1440,2003-04-15,4.25
1441,2003-04-16,4.25
1442,2003-04-17,4.25
1443,2003-04-18,4.25
1444,2003-04-19,4.25
1445,2003-04-20,4.25
1446,2003-04-21,4.25
1447,2003-04-22,4.25
1448,2003-04-23,4.25
1449,2003-04-24,4.25
1450,2003-04-25,4.25
1451,2003-04-26,4.25
1452,2003-04-27,4.25
1453,2003-04-28,4.25
1454,2003-04-29,4.25
1455,2003-04-30,4.25
1456,2003-05-01,4.25
1457,2003-05-02,4.25
1458,2003-05-03,4.25
1459,2003-05-04,4.25
1460,2003-05-05,4.25
1461,2003-05-06,4.25
1462,2003-05-07,4.25
1463,2003-05-08,4.25
1464,2003-05-09,4.25
1465,2003-05-10,4.25
1466,2003-05-11,4.25
1467,2003-05-12,4.25
1468,2003-05-13,4.0
1469,2003-05-14,4.0
1470,2003-05-15,4.0
1471,2003-05-16,4.0
1472,2003-05-17,4.0
1473,2003-05-18,4.0
1474,2003-05-19,4.0
1475,2003-05-20,4.0
1476,2003-05-21,4.0
1477,2003-05-22,4.0
1478,2003-05-23,4.0
1479,2003-05-24,4.0
1480,2003-05-25,4.0
1481,2003-05-26,4.0
1482,2003-05-27,4.0
1483,2003-05-28,4.0
1484,2003-05-29,4.0
1485,2003-05-30,4.0
1486,2003-05-31,4.0
1487,2003-06-01,4.0
1488,2003-06-02,4.0
1489,2003-06-03,4.0
1490,2003-06-04,4.0
1491,2003-06-05,4.0
1492,2003-06-06,4.0
1493,2003-06-07,4.0
1494,2003-06-08,4.0
1495,2003-06-09,4.0
1496,2003-06-10,4.0
1497,2003-06-11,4.0
1498,2003-06-12,4.0
1499,2003-06-13,4.0
1500,2003-06-14,4.0
1501,2003-06-15,4.0
1502,2003-06-16,4.0
1503,2003-06-17,4.0
1504,2003-06-18,4.0
1505,2003-06-19,4.0
1506,2003-06-20,4.0
1507,2003-06-21,4.0
1508,2003-06-22,4.0
1509,2003-06-23,4.0
1510,2003-06-24,4.0
1511,2003-06-25,4.0
1512,2003-06-26,4.0
1513,2003-06-27,4.0
1514,2003-06-28,4.0
1515,2003-06-29,4.0
1516,2003-06-30,4.0
1517,2003-07-01,4.0
1518,2003-07-02,4.0
1519,2003-07-03,4.0
1520,2003-07-04,4.0
1521,2003-07-05,4.0
1522,2003-07-06,4.0
1523,2003-07-07,4.0
1524,2003-07-08,4.0
1525,2003-07-09,4.0
1526,2003-07-10,3.75
1527,2003-07-11,3.75
1528,2003-07-12,3.75
1529,2003-07-13,3.75
1530,2003-07-14,3.75
1531,2003-07-15,3.75
1532,2003-07-16,3.75
1533,2003-07-17,3.75
1534,2003-07-18,3.75
1535,2003-07-19,3.75
1536,2003-07-20,3.75
1537,2003-07-21,3.75
1538,2003-07-22,3.75
1539,2003-07-23,3.75
1540,2003-07-24,3.75
1541,2003-07-25,3.75
1542,2003-07-26,3.75
1543,2003-07-27,3.75
1544,2003-07-28,3.75
1545,2003-07-29,3.75
1546,2003-07-30,3.75
1547,2003-07-31,3.75
1548,2003-08-01,3.75
1549,2003-08-02,3.75
1550,2003-08-03,3.75
1551,2003-08-04,3.75
1552,2003-08-05,3.75
1553,2003-08-06,3.75
1554,2003-08-07,3.75
1555,2003-08-08,3.75
1556,2003-08-09,3.75
1557,2003-08-10,3.75
1558,2003-08-11,3.75
1559,2003-08-12,3.75
1560,2003-08-13,3.75
1561,2003-08-14,3.75
1562,2003-08-15,3.75
1563,2003-08-16,3.75
1564,2003-08-17,3.75
1565,2003-08-18,3.75
1566,2003-08-19,3.75
1567,2003-08-20,3.75
1568,2003-08-21,3.75
1569,2003-08-22,3.75
1570,2003-08-23,3.75
1571,2003-08-24,3.75
1572,2003-08-25,3.75
1573,2003-08-26,3.75
1574,2003-08-27,3.75
1575,2003-08-28,3.75
1576,2003-08-29,3.75
1577,2003-08-30,3.75
1578,2003-08-31,3.75
1579,2003-09-01,3.75
1580,2003-09-02,3.75
1581,2003-09-03,3.75
1582,2003-09-04,3.75
1583,2003-09-05,3.75
1584,2003-09-06,3.75
1585,2003-09-07,3.75
1586,2003-09-08,3.75
1587,2003-09-09,3.75
1588,2003-09-10,3.75
1589,2003-09-11,3.75
1590,2003-09-12,3.75
1591,2003-09-13,3.75
1592,2003-09-14,3.75
1593,2003-09-15,3.75
1594,2003-09-16,3.75
1595,2003-09-17,3.75
1596,2003-09-18,3.75
1597,2003-09-19,3.75
1598,2003-09-20,3.75
1599,2003-09-21,3.75
1600,2003-09-22,3.75
1601,2003-09-23,3.75
1602,2003-09-24,3.75
1603,2003-09-25,3.75
1604,2003-09-26,3.75
1605,2003-09-27,3.75
1606,2003-09-28,3.75
1607,2003-09-29,3.75
1608,2003-09-30,3.75
1609,2003-10-01,3.75
1610,2003-10-02,3.75
1611,2003-10-03,3.75
1612,2003-10-04,3.75
1613,2003-10-05,3.75
1614,2003-10-06,3.75
1615,2003-10-07,3.75
1616,2003-10-08,3.75
1617,2003-10-09,3.75
1618,2003-10-10,3.75
1619,2003-10-11,3.75
1620,2003-10-12,3.75
1621,2003-10-13,3.75
1622,2003-10-14,3.75
1623,2003-10-15,3.75
1624,2003-10-16,3.75
1625,2003-10-17,3.75
1626,2003-10-18,3.75
1627,2003-10-19,3.75
1628,2003-10-20,3.75
1629,2003-10-21,3.75
1630,2003-10-22,3.75
1631,2003-10-23,3.75
1632,2003-10-24,3.75
1633,2003-10-25,3.75
1634,2003-10-26,3.75
1635,2003-10-27,3.75
1636,2003-10-28,3.75
1637,2003-10-29,3.75
1638,2003-10-30,3.75
1639,2003-10-31,3.75
1640,2003-11-01,3.75
1641,2003-11-02,3.75
1642,2003-11-03,3.75
1643,2003-11-04,3.75
1644,2003-11-05,3.75
1645,2003-11-06,3.75
1646,2003-11-07,3.75
1647,2003-11-08,3.75
1648,2003-11-09,3.75
1649,2003-11-10,3.75
1650,2003-11-11,3.75
1651,2003-11-12,3.75
1652,2003-11-13,3.75
1653,2003-11-14,3.75
1654,2003-11-15,3.75
1655,2003-11-16,3.75
1656,2003-11-17,3.75
1657,2003-11-18,3.75
1658,2003-11-19,3.75
1659,2003-11-20,3.75
1660,2003-11-21,3.75
1661,2003-11-22,3.75
1662,2003-11-23,3.75
1663,2003-11-24,3.75
1664,2003-11-25,3.75
1665,2003-11-26,3.75
1666,2003-11-27,3.75
1667,2003-11-28,3.75
1668,2003-11-29,3.75
1669,2003-11-30,3.75
1670,2003-12-01,3.75
1671,2003-12-02,3.75
1672,2003-12-03,3.75
1673,2003-12-04,3.75
1674,2003-12-05,3.75
1675,2003-12-06,3.75
1676,2003-12-07,3.75
1677,2003-12-08,3.75
1678,2003-12-09,3.75
1679,2003-12-10,3.75
1680,2003-12-11,3.75
1681,2003-12-12,3.75
1682,2003-12-13,3.75
1683,2003-12-14,3.75
1684,2003-12-15,3.75
1685,2003-12-16,3.75
1686,2003-12-17,3.75
1687,2003-12-18,3.75
1688,2003-12-19,3.75
1689,2003-12-20,3.75
1690,2003-12-21,3.75
1691,2003-12-22,3.75
1692,2003-12-23,3.75
1693,2003-12-24,3.75
1694,2003-12-25,3.75
1695,2003-12-26,3.75
1696,2003-12-27,3.75
1697,2003-12-28,3.75
1698,2003-12-29,3.75
1699,2003-12-30,3.75
1700,2003-12-31,3.75
1701,2004-01-01,3.75
1702,2004-01-02,3.75
1703,2004-01-03,3.75
1704,2004-01-04,3.75
1705,2004-01-05,3.75
1706,2004-01-06,3.75
1707,2004-01-07,3.75
1708,2004-01-08,3.75
1709,2004-01-09,3.75
1710,2004-01-10,3.75
1711,2004-01-11,3.75
1712,2004-01-12,3.75
1713,2004-01-13,3.75
1714,2004-01-14,3.75
1715,2004-01-15,3.75
1716,2004-01-16,3.75
1717,2004-01-17,3.75
1718,2004-01-18,3.75
1719,2004-01-19,3.75
1720,2004-01-20,3.75
1721,2004-01-21,3.75
1722,2004-01-22,3.75
1723,2004-01-23,3.75
1724,2004-01-24,3.75
1725,2004-01-25,3.75
1726,2004-01-26,3.75
1727,2004-01-27,3.75
1728,2004-01-28,3.75
1729,2004-01-29,3.75
1730,2004-01-30,3.75
1731,2004-01-31,3.75
1732,2004-02-01,3.75
1733,2004-02-02,3.75
1734,2004-02-03,3.75
1735,2004-02-04,3.75
1736,2004-02-05,3.75
1737,2004-02-06,3.75
1738,2004-02-07,3.75
1739,2004-02-08,3.75
1740,2004-02-09,3.75
1741,2004-02-10,3.75
1742,2004-02-11,3.75
1743,2004-02-12,3.75
1744,2004-02-13,3.75
1745,2004-02-14,3.75
1746,2004-02-15,3.75
1747,2004-02-16,3.75
1748,2004-02-17,3.75
1749,2004-02-18,3.75
1750,2004-02-19,3.75
1751,2004-02-20,3.75
1752,2004-02-21,3.75
1753,2004-02-22,3.75
1754,2004-02-23,3.75
1755,2004-02-24,3.75
1756,2004-02-25,3.75
1757,2004-02-26,3.75
1758,2004-02-27,3.75
1759,2004-02-28,3.75
1760,2004-02-29,3.75
1761,2004-03-01,3.75
1762,2004-03-02,3.75
1763,2004-03-03,3.75
1764,2004-03-04,3.75
1765,2004-03-05,3.75
1766,2004-03-06,3.75
1767,2004-03-07,3.75
1768,2004-03-08,3.75
1769,2004-03-09,3.75
1770,2004-03-10,3.75
1771,2004-03-11,3.75
1772,2004-03-12,3.75
1773,2004-03-13,3.75
1774,2004-03-14,3.75
1775,2004-03-15,3.75
1776,2004-03-16,3.75
1777,2004-03-17,3.75
1778,2004-03-18,3.75
1779,2004-03-19,3.75
1780,2004-03-20,3.75
1781,2004-03-21,3.75
1782,2004-03-22,3.75
1783,2004-03-23,3.75
1784,2004-03-24,3.75
1785,2004-03-25,3.75
1786,2004-03-26,3.75
1787,2004-03-27,3.75
1788,2004-03-28,3.75
1789,2004-03-29,3.75
1790,2004-03-30,3.75
1791,2004-03-31,3.75
1792,2004-04-01,3.75
1793,2004-04-02,3.75
1794,2004-04-03,3.75
1795,2004-04-04,3.75
1796,2004-04-05,3.75
1797,2004-04-06,3.75
1798,2004-04-07,3.75
1799,2004-04-08,3.75
1800,2004-04-09,3.75
1801,2004-04-10,3.75
1802,2004-04-11,3.75
1803,2004-04-12,3.75
1804,2004-04-13,3.75
1805,2004-04-14,3.75
1806,2004-04-15,3.75
1807,2004-04-16,3.75
1808,2004-04-17,3.75
1809,2004-04-18,3.75
1810,2004-04-19,3.75
1811,2004-04-20,3.75
1812,2004-04-21,3.75
1813,2004-04-22,3.75
1814,2004-04-23,3.75
1815,2004-04-24,3.75
1816,2004-04-25,3.75
1817,2004-04-26,3.75
1818,2004-04-27,3.75
1819,2004-04-28,3.75
1820,2004-04-29,3.75
1821,2004-04-30,3.75
1822,2004-05-01,3.75
1823,2004-05-02,3.75
1824,2004-05-03,3.75
1825,2004-05-04,3.75
1826,2004-05-05,3.75
1827,2004-05-06,3.75
1828,2004-05-07,3.75
1829,2004-05-08,3.75
1830,2004-05-09,3.75
1831,2004-05-10,3.75
1832,2004-05-11,3.75
1833,2004-05-12,3.75
1834,2004-05-13,3.75
1835,2004-05-14,3.75
1836,2004-05-15,3.75
1837,2004-05-16,3.75
1838,2004-05-17,3.75
1839,2004-05-18,3.75
1840,2004-05-19,3.75
1841,2004-05-20,3.75
1842,2004-05-21,3.75
1843,2004-05-22,3.75
1844,2004-05-23,3.75
1845,2004-05-24,3.75
1846,2004-05-25,3.75
1847,2004-05-26,3.75
1848,2004-05-27,3.75
1849,2004-05-28,3.75
1850,2004-05-29,3.75
1851,2004-05-30,3.75
1852,2004-05-31,3.75
1853,2004-06-01,3.75
1854,2004-06-02,3.75
1855,2004-06-03,3.75
1856,2004-06-04,3.75
1857,2004-06-05,3.75
1858,2004-06-06,3.75
1859,2004-06-07,3.75
1860,2004-06-08,3.75
1861,2004-06-09,3.75
1862,2004-06-10,3.75
1863,2004-06-11,3.75
1864,2004-06-12,3.75
1865,2004-06-13,3.75
1866,2004-06-14,3.75
1867,2004-06-15,3.75
1868,2004-06-16,3.75
1869,2004-06-17,3.75
1870,2004-06-18,3.75
1871,2004-06-19,3.75
1872,2004-06-20,3.75
1873,2004-06-21,3.75
1874,2004-06-22,3.75
1875,2004-06-23,3.75
1876,2004-06-24,3.75
1877,2004-06-25,3.75
1878,2004-06-26,3.75
1879,2004-06-27,3.75
1880,2004-06-28,3.75
1881,2004-06-29,3.75
1882,2004-06-30,3.75
1883,2004-07-01,3.75
1884,2004-07-02,3.75
1885,2004-07-03,3.75
1886,2004-07-04,3.75
1887,2004-07-05,3.75
1888,2004-07-06,3.75
1889,2004-07-07,3.75
1890,2004-07-08,3.75
1891,2004-07-09,3.75
1892,2004-07-10,3.75
1893,2004-07-11,3.75
1894,2004-07-12,3.75
1895,2004-07-13,3.75
1896,2004-07-14,3.75
1897,2004-07-15,3.75
1898,2004-07-16,3.75
1899,2004-07-17,3.75
1900,2004-07-18,3.75
1901,2004-07-19,3.75
1902,2004-07-20,3.75
1903,2004-07-21,3.75
1904,2004-07-22,3.75
1905,2004-07-23,3.75
1906,2004-07-24,3.75
1907,2004-07-25,3.75
1908,2004-07-26,3.75
1909,2004-07-27,3.75
1910,2004-07-28,3.75
1911,2004-07-29,3.75
1912,2004-07-30,3.75
1913,2004-07-31,3.75
1914,2004-08-01,3.75
1915,2004-08-02,3.75
1916,2004-08-03,3.75
1917,2004-08-04,3.75
1918,2004-08-05,3.75
1919,2004-08-06,3.75
1920,2004-08-07,3.75
1921,2004-08-08,3.75
1922,2004-08-09,3.75
1923,2004-08-10,3.75
1924,2004-08-11,3.75
1925,2004-08-12,3.5
1926,2004-08-13,3.5
1927,2004-08-14,3.5
1928,2004-08-15,3.5
1929,2004-08-16,3.5
1930,2004-08-17,3.5
1931,2004-08-18,3.5
1932,2004-08-19,3.5
1933,2004-08-20,3.5
1934,2004-08-21,3.5
1935,2004-08-22,3.5
1936,2004-08-23,3.5
1937,2004-08-24,3.5
1938,2004-08-25,3.5
1939,2004-08-26,3.5
1940,2004-08-27,3.5
1941,2004-08-28,3.5
1942,2004-08-29,3.5
1943,2004-08-30,3.5
1944,2004-08-31,3.5
1945,2004-09-01,3.5
1946,2004-09-02,3.5
1947,2004-09-03,3.5
1948,2004-09-04,3.5
1949,2004-09-05,3.5
1950,2004-09-06,3.5
1951,2004-09-07,3.5
1952,2004-09-08,3.5
1953,2004-09-09,3.5
1954,2004-09-10,3.5
1955,2004-09-11,3.5
1956,2004-09-12,3.5
1957,2004-09-13,3.5
1958,2004-09-14,3.5
1959,2004-09-15,3.5
1960,2004-09-16,3.5
1961,2004-09-17,3.5
1962,2004-09-18,3.5
1963,2004-09-19,3.5
1964,2004-09-20,3.5
1965,2004-09-21,3.5
1966,2004-09-22,3.5
1967,2004-09-23,3.5
1968,2004-09-24,3.5
1969,2004-09-25,3.5
1970,2004-09-26,3.5
1971,2004-09-27,3.5
1972,2004-09-28,3.5
1973,2004-09-29,3.5
1974,2004-09-30,3.5
1975,2004-10-01,3.5
1976,2004-10-02,3.5
1977,2004-10-03,3.5
1978,2004-10-04,3.5
1979,2004-10-05,3.5
1980,2004-10-06,3.5
1981,2004-10-07,3.5
1982,2004-10-08,3.5
1983,2004-10-09,3.5
1984,2004-10-10,3.5
1985,2004-10-11,3.5
1986,2004-10-12,3.5
1987,2004-10-13,3.5
1988,2004-10-14,3.5
1989,2004-10-15,3.5
1990,2004-10-16,3.5
1991,2004-10-17,3.5
1992,2004-10-18,3.5
1993,2004-10-19,3.5
1994,2004-10-20,3.5
1995,2004-10-21,3.5
1996,2004-10-22,3.5
1997,2004-10-23,3.5
1998,2004-10-24,3.5
1999,2004-10-25,3.5
2000,2004-10-26,3.5
2001,2004-10-27,3.5
2002,2004-10-28,3.5
2003,2004-10-29,3.5
2004,2004-10-30,3.5
2005,2004-10-31,3.5
2006,2004-11-01,3.5
2007,2004-11-02,3.5
2008,2004-11-03,3.5
2009,2004-11-04,3.5
2010,2004-11-05,3.5
2011,2004-11-06,3.5
2012,2004-11-07,3.5
2013,2004-11-08,3.5
2014,2004-11-09,3.5
2015,2004-11-10,3.5
2016,2004-11-11,3.25
2017,2004-11-12,3.25
2018,2004-11-13,3.25
2019,2004-11-14,3.25
2020,2004-11-15,3.25
2021,2004-11-16,3.25
2022,2004-11-17,3.25
2023,2004-11-18,3.25
2024,2004-11-19,3.25
2025,2004-11-20,3.25
2026,2004-11-21,3.25
2027,2004-11-22,3.25
2028,2004-11-23,3.25
2029,2004-11-24,3.25
2030,2004-11-25,3.25
2031,2004-11-26,3.25
2032,2004-11-27,3.25
2033,2004-11-28,3.25
2034,2004-11-29,3.25
2035,2004-11-30,3.25
2036,2004-12-01,3.25
2037,2004-12-02,3.25
2038,2004-12-03,3.25
2039,2004-12-04,3.25
2040,2004-12-05,3.25
2041,2004-12-06,3.25
2042,2004-12-07,3.25
2043,2004-12-08,3.25
2044,2004-12-09,3.25
2045,2004-12-10,3.25
2046,2004-12-11,3.25
2047,2004-12-12,3.25
2048,2004-12-13,3.25
2049,2004-12-14,3.25
2050,2004-12-15,3.25
2051,2004-12-16,3.25
2052,2004-12-17,3.25
2053,2004-12-18,3.25
2054,2004-12-19,3.25
2055,2004-12-20,3.25
2056,2004-12-21,3.25
2057,2004-12-22,3.25
2058,2004-12-23,3.25
2059,2004-12-24,3.25
2060,2004-12-25,3.25
2061,2004-12-26,3.25
2062,2004-12-27,3.25
2063,2004-12-28,3.25
2064,2004-12-29,3.25
2065,2004-12-30,3.25
2066,2004-12-31,3.25
2067,2005-01-01,3.25
2068,2005-01-02,3.25
